conversation_id,conn_id,local_start_time,call_date,month,agent_id,duration_seconds,channel,service_area,transcript_text
conv_1222,c01222,2025-02-05 14:08:14,2025-02-05,2025-02,2002,625,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: Mi servicio está intermitente y no puedo navegar.
Cliente: Gracias, quedo atento a la gestión.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: Un momento por favor, voy a revisar su cuenta.
Total de silencio/hold detectado: 0:38
Agente: Voy a dejar el caso en monitoreo técnico y recibirá una actualización.
Agente: Hasta luego y gracias por llamar."
conv_1223,c01223,2025-02-05 11:22:37,2025-02-05,2025-02,2020,697,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: Quiero cancelar porque no estoy conforme.
Agente: Voy a validar sus datos antes de continuar.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Quedó ingresada la gestión de cancelación con la información del proceso."
conv_1224,c01224,2025-02-06 16:21:01,2025-02-06,2025-02,2015,651,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: Mi servicio está intermitente y no puedo navegar.
Agente: Me confirma su nombre y número por favor.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Quedó generada la orden técnica para revisar la conectividad del servicio.
Agente: Gracias por contactarnos, que tenga buen día."
conv_1225,c01225,2025-02-06 10:15:54,2025-02-06,2025-02,2013,509,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: Mi servicio está intermitente y no puedo navegar.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: Un momento por favor, voy a revisar su cuenta.
Total de silencio/hold detectado: 1:41
Agente: Registré una incidencia técnica y se escalará al área correspondiente.
Agente: Hasta luego y gracias por llamar."
conv_1226,c01226,2025-02-06 17:03:52,2025-02-06,2025-02,2024,633,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: No puedo pagar desde la app y necesito ayuda.
Cliente: Estoy molesto porque nadie me ha solucionado nada.
Agente: Voy a validar sus datos antes de continuar.
Agente: Comprendo la situación, dame un momento.
Agente: ¿Desde cuándo ocurre este problema?
Agente: Le pido unos segundos por favor.
Total de silencio/hold detectado: 1:17
Agente: Le compartiré una alternativa para completar el pago y registraré el problema de la aplicación."
conv_1227,c01227,2025-02-06 15:09:53,2025-02-06,2025-02,2016,483,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Tengo una diferencia de cobro y quiero revisarla.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: ¿Desde cuándo ocurre este problema?
Agente: Identifiqué una diferencia de cobro y se regularizará en la próxima boleta.
Agente: ¿Hay algo más en que pueda ayudarle? Hasta luego."
conv_1228,c01228,2025-02-06 18:09:48,2025-02-06,2025-02,2017,433,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: Tengo una consulta sobre una gestión que realicé recientemente.
Agente: Me confirma su nombre y número por favor.
Agente: Comprendo la situación, dame un momento.
Agente: ¿Me puede indicar más detalles del inconveniente?
Agente: Le confirmaré los antecedentes generales relacionados con su solicitud.
Agente: Gracias por contactarnos, que tenga buen día."
conv_1229,c01229,2025-02-06 14:43:51,2025-02-06,2025-02,2012,316,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Tengo una diferencia de cobro y quiero revisarla.
Cliente: No me solucionan nada y me siguen cobrando mal.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Un momento por favor, voy a revisar su cuenta.
Total de silencio/hold detectado: 0:15
Agente: Identifiqué una diferencia de cobro y se regularizará en la próxima boleta."
conv_1230,c01230,2025-02-06 11:20:27,2025-02-06,2025-02,2016,607,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: Hola, me cobraron de más este mes en la boleta.
Agente: Voy a validar sus datos antes de continuar.
Agente: Un momento por favor, voy a revisar su cuenta.
Total de silencio/hold detectado: 1:23
Agente: Identifiqué una diferencia de cobro y se regularizará en la próxima boleta."
conv_1231,c01231,2025-02-06 12:20:16,2025-02-06,2025-02,2002,642,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: La línea presenta fallas y se corta a cada rato.
Agente: Me confirma su nombre y número por favor.
Agente: Comprendo la situación, dame un momento.
Agente: Un momento por favor, voy a revisar su cuenta.
Total de silencio/hold detectado: 3:34
Agente: Registré una incidencia técnica y se escalará al área correspondiente.
Agente: Hasta luego y gracias por llamar."
conv_1232,c01232,2025-02-06 09:09:53,2025-02-06,2025-02,2007,449,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: Quiero saber los requisitos para hacer la portabilidad.
Cliente: Estoy molesto porque nadie me ha solucionado nada.
Agente: Me confirma su rut por favor.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: ¿Desde cuándo ocurre este problema?
Agente: Le detallaré la documentación y los plazos asociados a la portabilidad."
conv_1233,c01233,2025-02-06 08:29:21,2025-02-06,2025-02,2005,396,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: Quiero cancelar porque no estoy conforme.
Cliente: Gracias, quedo atento a la gestión.
Agente: Comprendo la situación, dame un momento.
Agente: ¿Me puede indicar más detalles del inconveniente?
Agente: Voy a dejar registrada la solicitud de baja y le informaré los plazos.
Agente: Gracias por contactarnos, que tenga buen día."
conv_1234,c01234,2025-02-06 14:59:36,2025-02-06,2025-02,2004,496,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: Quiero cancelar porque no estoy conforme.
Cliente: Ya llamé antes y sigo con el mismo problema.
Agente: Voy a validar sus datos antes de continuar.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: Voy a dejar registrada la solicitud de baja y le informaré los plazos.
Agente: Gracias por contactarnos, que tenga buen día."
conv_1235,c01235,2025-02-06 10:33:04,2025-02-06,2025-02,2026,380,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: No puedo pagar desde la app y necesito ayuda.
Cliente: Estoy bastante incómodo porque no me han dado solución.
Agente: Me confirma su nombre y número por favor.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: ¿Desde cuándo ocurre este problema?
Agente: Le pido unos segundos por favor.
Total de silencio/hold detectado: 1:12
Agente: Le compartiré una alternativa para completar el pago y registraré el problema de la aplicación."
conv_1236,c01236,2025-02-06 14:30:40,2025-02-06,2025-02,2024,763,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: No funciona internet desde ayer y estoy sin señal.
Agente: Me confirma su nombre y número por favor.
Agente: Quedó generada la orden técnica para revisar la conectividad del servicio.
Agente: Hasta luego y gracias por llamar."
conv_1237,c01237,2025-02-06 14:28:11,2025-02-06,2025-02,2025,681,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: La línea presenta fallas y se corta a cada rato.
Cliente: Perfecto, por favor indíqueme los pasos.
Agente: Voy a validar sus datos antes de continuar.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Voy a dejar el caso en monitoreo técnico y recibirá una actualización.
Agente: Gracias por contactarnos, que tenga buen día."
conv_1238,c01238,2025-02-06 16:50:53,2025-02-06,2025-02,2007,379,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Estoy evaluando cambiar de plan este mes.
Cliente: Estoy molesto porque nadie me ha solucionado nada.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Voy a revisar las opciones comerciales y las condiciones del nuevo plan.
Agente: Hasta luego y gracias por llamar."
conv_1239,c01239,2025-02-06 19:40:39,2025-02-06,2025-02,2012,501,Voice,Telecom Postpaid Care,"Cliente: No funciona internet desde ayer y estoy sin señal.
Agente: Me confirma su rut por favor.
Agente: Comprendo la situación, dame un momento.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Un momento por favor, voy a revisar su cuenta.
Total de silencio/hold detectado: 0:25
Agente: Registré una incidencia técnica y se escalará al área correspondiente.
Agente: Gracias por contactarnos, que tenga buen día."
conv_1240,c01240,2025-02-06 18:14:27,2025-02-06,2025-02,2014,349,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: Tengo una consulta sobre una gestión que realicé recientemente.
Agente: Necesito corroborar su información.
Agente: Comprendo la situación, dame un momento.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Voy a orientarle con la información de su cuenta y los pasos a seguir."
conv_1241,c01241,2025-02-06 08:12:21,2025-02-06,2025-02,2019,621,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: Tengo una diferencia de cobro y quiero revisarla.
Agente: ¿Me puede indicar más detalles del inconveniente?
Total de silencio/hold detectado: 0:15
Agente: Dejé registrada la revisión del cobro y recibirá la regularización correspondiente.
Agente: ¿Hay algo más en que pueda ayudarle? Hasta luego."
conv_1242,c01242,2025-02-06 09:55:12,2025-02-06,2025-02,2024,468,Voice,Telecom Postpaid Care,"Cliente: Quiero revisar una opción de plan con más gigas.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: ¿Desde cuándo ocurre este problema?
Agente: Permanezca en línea mientras reviso su caso.
Total de silencio/hold detectado: 0:38
Agente: Le detallaré los planes disponibles y el proceso para realizar el cambio.
Agente: Gracias por contactarnos, que tenga buen día."
conv_1243,c01243,2025-02-06 10:11:41,2025-02-06,2025-02,2007,535,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: Estoy evaluando cambiar de plan este mes.
Agente: Voy a validar sus datos antes de continuar.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Permanezca en línea mientras reviso su caso.
Total de silencio/hold detectado: 1:51
Agente: Le indicaré las alternativas disponibles para el cambio de plan.
Agente: ¿Hay algo más en que pueda ayudarle? Hasta luego."
conv_1244,c01244,2025-02-06 16:46:44,2025-02-06,2025-02,2010,419,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: Quiero saber los requisitos para hacer la portabilidad.
Agente: Necesito corroborar su información.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Voy a informarle las condiciones y pasos del proceso de portabilidad.
Agente: Hasta luego y gracias por llamar."
conv_1245,c01245,2025-02-06 09:23:27,2025-02-06,2025-02,2007,377,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Necesito cambiar mi plan actual por uno más conveniente.
Agente: Voy a validar sus datos antes de continuar.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Voy a revisar las opciones comerciales y las condiciones del nuevo plan."
conv_1246,c01246,2025-02-06 16:32:14,2025-02-06,2025-02,2001,316,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Tengo una consulta sobre una gestión que realicé recientemente.
Cliente: Gracias, quedo atento a la gestión.
Agente: Me confirma su nombre y número por favor.
Agente: Comprendo la situación, dame un momento.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Le entregaré la información general solicitada y dejaré registro de la consulta.
Agente: Hasta luego y gracias por llamar."
conv_1247,c01247,2025-02-06 16:53:43,2025-02-06,2025-02,2015,485,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: No puedo pagar desde la app y necesito ayuda.
Agente: Necesito corroborar su información.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: ¿Desde cuándo ocurre este problema?
Agente: Le pido unos segundos por favor.
Total de silencio/hold detectado: 0:38
Agente: Le compartiré una alternativa para completar el pago y registraré el problema de la aplicación.
Agente: ¿Hay algo más en que pueda ayudarle? Hasta luego."
conv_1248,c01248,2025-02-06 14:28:13,2025-02-06,2025-02,2030,521,Voice,Telecom Postpaid Care,"Cliente: Me aparece un cobro que no reconozco en mi facturación.
Agente: Me confirma su rut por favor.
Agente: Comprendo la situación, dame un momento.
Agente: Dejé registrada la revisión del cobro y recibirá la regularización correspondiente.
Agente: Hasta luego y gracias por llamar."
conv_1249,c01249,2025-02-06 17:42:15,2025-02-06,2025-02,2028,530,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: No puedo pagar desde la app y necesito ayuda.
Cliente: Entiendo, necesito resolverlo hoy si es posible.
Agente: Voy a validar sus datos antes de continuar.
Agente: Comprendo la situación, dame un momento.
Agente: ¿Me puede indicar más detalles del inconveniente?
Agente: Le compartiré una alternativa para completar el pago y registraré el problema de la aplicación."
conv_1250,c01250,2025-02-06 15:02:47,2025-02-06,2025-02,2006,769,Voice,Telecom Postpaid Care,"Cliente: Estoy tratando de pagar en la app y no me deja avanzar.
Agente: Me confirma su nombre y número por favor.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: ¿Desde cuándo ocurre este problema?
Total de silencio/hold detectado: 1:50
Agente: Le guiaré con una alternativa de pago y revisaré el error de la app.
Agente: ¿Hay algo más en que pueda ayudarle? Hasta luego."
conv_1251,c01251,2025-02-06 18:35:49,2025-02-06,2025-02,2005,675,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: Mi servicio está intermitente y no puedo navegar.
Agente: ¿Desde cuándo ocurre este problema?
Total de silencio/hold detectado: 1:13
Agente: Quedó generada la orden técnica para revisar la conectividad del servicio.
Agente: Hasta luego y gracias por llamar."
conv_1252,c01252,2025-02-06 12:08:38,2025-02-06,2025-02,2009,492,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Hola, me cobraron de más este mes en la boleta.
Agente: Necesito corroborar su información.
Agente: ¿Me puede indicar más detalles del inconveniente?
Agente: Voy a ingresar un ajuste por facturación y quedará reflejado en su próximo estado de cuenta."
conv_1253,c01253,2025-02-06 15:33:39,2025-02-06,2025-02,2021,464,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: Hola, me cobraron de más este mes en la boleta.
Agente: ¿Desde cuándo ocurre este problema?
Agente: Identifiqué una diferencia de cobro y se regularizará en la próxima boleta.
Agente: Gracias por contactarnos, que tenga buen día."
